,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
810,1992,standard,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0
811,1991,,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
812,1991,book,6931,6895,6895,1494,145,106,106,103,145,5369,5377,551,5377,5369,5092,6893,136,5804,1648,5804,1648,5804,1367,0,139,139,101,101,101,101,103,103,139,139,2108,2216,2116,2216,551,551,2103,2216,2108,2216,478,2888,6893,0,109,109,4137,4137,173,173,4137,4137,174,778,4137,4137,6931,6931,131,56,0,56,3276,0,3419,3276,4762,0,30,1698,1630,1698
813,1991,book-chapter,135297,134885,134885,37171,51114,41236,41552,39525,51114,112204,112253,14539,112253,112204,42350,134839,57379,104272,28999,104272,28999,108521,36912,0,50755,50755,40919,40919,41234,41234,39525,39525,50755,50755,9642,10679,9691,10679,14536,14537,9582,10679,9642,10679,6290,24719,134839,0,885,1080,0,0,0,0,0,0,1944,12137,0,0,135297,135297,259,1352,0,1352,102743,3,103309,102743,37762,0,63824,135297,28006,135297
814,1991,book-part,9,9,9,0,0,0,0,0,0,1,1,0,1,1,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,1,1,0,0,0,9,0,9
815,1991,book-section,30,30,0,0,0,0,0,0,0,1,1,1,1,1,1,30,12,30,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,12,30,0,30
816,1991,component,407,61,61,7,31,9,9,9,31,61,61,11,61,61,11,61,6,46,7,46,7,48,7,0,7,7,7,7,7,7,9,9,7,7,19,2,19,2,11,11,0,2,19,2,7,11,61,0,6,6,46,46,7,7,46,46,7,7,48,48,407,407,0,25,0,25,234,0,407,234,22,0,0,0,0,0
817,1991,dataset,3883,3875,3875,107,183,165,165,164,183,2892,2948,184,2948,2892,443,3875,21,631,167,631,167,3749,107,0,157,157,139,139,139,139,164,164,157,157,11,21,67,21,184,184,7,21,11,21,106,210,3875,0,21,21,0,0,0,0,0,0,167,167,0,0,3883,3883,0,26,0,26,2881,0,3518,2881,428,0,0,3883,0,3883
818,1991,edited-book,73,58,6,22,1,1,1,1,1,44,44,1,44,44,40,58,1,58,1,58,1,58,22,0,1,1,1,1,1,1,1,1,1,1,13,13,13,13,1,1,13,13,13,13,0,23,58,0,1,1,58,58,1,1,58,58,1,1,58,58,73,73,0,0,0,0,39,0,39,39,45,0,0,2,2,2
819,1991,grant,51,43,43,4,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,1991,journal-article,937543,934416,934415,497560,513498,446395,448494,431156,513498,830991,831085,216063,831085,830991,605070,934155,485698,933853,933606,933853,933606,934356,421827,25,433920,434650,378195,378669,379950,380425,431156,431156,433920,434650,11661,20983,11755,20983,215894,215930,11471,20983,11661,20983,34447,412207,62496,767281,73489,77883,0,0,0,0,0,0,55,467972,0,0,937543,937543,81231,93030,8,93030,822324,199,823607,822324,580723,874285,432949,937543,936984,937543
821,1991,journal-issue,6357,6344,6344,157,1,1,1,1,1,6,6,2,6,6,603,6343,0,6307,6307,6307,6307,6344,157,0,1,1,1,1,1,1,1,1,1,1,6,6,6,6,2,2,6,6,6,6,4,12,468,562,0,0,0,0,0,0,0,0,0,2128,0,0,6357,6357,0,0,0,0,0,0,0,0,657,5882,0,6357,6323,6357
822,1991,monograph,2811,2797,2797,697,126,113,113,107,126,2027,2039,93,2039,2027,1459,2794,50,266,235,266,235,295,435,0,91,91,82,82,82,82,107,107,91,91,255,261,267,261,90,90,243,261,255,261,95,840,2794,0,43,43,134,134,108,108,134,134,109,114,134,134,2811,2811,274,53,0,53,1779,4,1865,1779,1431,0,8,171,128,171
823,1991,other,2408,2403,2403,108,175,154,154,148,175,1622,1622,208,1622,1622,674,2402,282,1428,1392,1428,1392,2274,108,0,76,76,68,68,68,68,148,148,76,76,330,336,330,336,74,84,330,336,330,336,159,399,2402,0,228,228,0,0,0,0,0,0,27,824,0,0,2408,2408,0,99,0,99,1293,136,1336,1293,553,0,102,2408,1366,2408
824,1991,posted-content,86,86,86,35,21,19,19,19,21,86,86,9,86,86,34,86,11,34,3,34,3,34,35,0,6,10,6,6,6,6,19,19,6,10,0,0,0,0,9,9,0,0,0,0,11,27,86,0,11,11,34,34,3,3,34,34,3,3,34,34,86,86,0,27,0,27,86,0,86,86,25,0,0,0,0,0
825,1991,proceedings,451,441,441,8,9,8,8,8,9,59,59,15,59,59,77,441,2,16,6,16,6,18,8,0,9,9,8,8,8,8,8,8,9,9,59,59,59,59,15,15,59,59,59,59,21,29,441,0,2,2,16,16,6,6,16,16,6,6,16,16,451,451,0,0,0,0,0,0,0,0,65,0,0,5,5,5
826,1991,proceedings-article,28234,28232,28232,18874,21618,17870,18091,16361,21618,27838,27838,4801,27838,27838,15509,28232,11065,18483,4354,18483,4354,22536,17276,0,17215,17268,14072,14112,14239,14279,16361,16361,17215,17268,280,474,280,474,4801,4801,280,474,280,474,2447,9900,28232,0,4320,4451,0,0,0,0,0,0,785,3729,0,0,28234,28234,1632,5242,0,5242,27558,0,27558,27558,13580,0,7978,28234,11972,28234
827,1991,reference-book,48,47,47,18,1,1,1,1,1,40,40,0,40,40,37,47,1,44,1,44,1,44,18,0,1,1,1,1,1,1,1,1,1,1,13,14,13,14,0,0,13,14,13,14,1,14,47,0,1,1,44,44,1,1,44,44,1,1,44,44,48,48,1,0,0,0,27,0,27,27,37,0,0,0,0,0
828,1991,reference-entry,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,4,0,4,4,0,4,4,4,0,4,4,0,4
829,1991,report,11485,11476,11476,6864,1154,1056,1058,1048,1154,10112,10192,594,10192,10112,2925,11476,851,1505,203,1505,203,1505,6855,0,535,542,457,463,458,464,1040,1040,535,542,593,655,673,655,538,540,529,655,593,655,848,1908,11476,0,848,848,1505,1505,203,203,1505,1505,203,203,1505,1505,11485,11485,21,744,9,744,9529,78,10633,9529,2321,0,3,0,0,0
830,1991,report-component,14,14,7,1,0,0,0,0,0,14,14,3,14,14,5,14,9,14,14,14,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,14,0,9,9,0,0,0,0,0,0,0,14,0,0,14,14,0,0,0,0,14,2,14,14,3,0,0,14,14,14
831,1991,report-series,77,77,77,65,22,21,22,21,22,69,69,22,69,69,55,77,30,77,77,77,77,77,65,0,22,22,21,21,22,22,21,21,22,22,35,36,35,36,22,22,35,36,35,36,14,43,77,0,30,30,0,0,0,0,0,0,0,36,0,0,77,77,0,0,0,0,34,0,34,34,42,0,0,77,77,77
832,1991,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
833,1990,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1990,book,6683,6643,6643,1334,126,109,109,105,126,5154,5159,466,5159,5154,4797,6641,135,5565,1548,5565,1548,5565,1227,0,122,122,106,106,106,106,105,105,122,122,2030,2150,2035,2150,466,466,2023,2150,2030,2150,478,2738,6641,0,111,111,4045,4045,179,179,4045,4045,181,749,4045,4045,6683,6683,114,48,0,48,3138,0,3275,3138,4458,0,24,1545,1477,1545
835,1990,book-chapter,125640,124786,124786,34562,45797,37262,37630,35774,45797,102278,102334,12321,102334,102278,39749,124764,53746,95316,26623,95316,26623,99799,34309,0,45553,45553,37051,37051,37418,37418,35774,35774,45553,45553,8365,8990,8421,8990,12321,12321,8292,8990,8365,8990,5580,23115,124764,0,806,958,0,0,0,0,0,0,1956,11563,0,0,125640,125640,254,1245,0,1245,94240,0,94805,94240,35738,0,60020,125640,25466,125640
836,1990,book-part,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
837,1990,book-section,18,18,0,0,0,0,0,0,0,1,1,0,1,1,0,18,8,18,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,1,1,0,0,8,18,0,18
838,1990,component,297,55,55,5,20,6,6,6,20,55,55,4,55,55,14,55,4,34,4,34,4,37,5,0,4,4,4,4,4,4,6,6,4,4,19,1,19,1,4,4,0,1,19,1,9,12,55,0,4,4,34,34,4,4,34,34,4,4,37,37,297,297,0,17,0,17,178,0,297,178,15,0,0,0,0,0
839,1990,dataset,3232,3224,3224,68,97,76,77,75,97,2210,2277,109,2277,2210,335,3224,24,496,113,496,113,3096,68,0,97,97,76,76,77,77,75,75,97,97,17,19,84,19,109,109,8,19,17,19,73,140,3224,0,24,24,0,0,0,0,0,0,113,113,0,0,3232,3232,0,0,0,0,2197,0,2868,2197,370,0,0,3232,0,3232
840,1990,edited-book,97,72,8,11,0,0,0,0,0,51,51,3,51,51,41,72,0,71,0,71,0,71,11,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,3,3,11,11,11,11,2,21,72,0,0,0,71,71,0,0,71,71,0,0,71,71,97,97,1,0,0,0,48,0,48,48,44,0,0,0,0,0
841,1990,grant,14,7,7,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,1990,journal-article,924812,921755,921752,484256,493970,428186,430134,413609,493970,821078,821196,199984,821201,821078,578119,921526,479695,921239,920999,921239,920999,921667,409144,21,420195,420854,365079,365485,366716,367123,413609,413609,420195,420854,11197,20148,11313,20150,199834,199866,11103,20154,11197,20148,33627,391151,61204,756846,71172,75210,0,0,0,0,0,0,70,469209,0,0,924812,924812,80790,87283,0,87283,812754,166,813952,812754,554162,862846,431627,924812,924247,924812
843,1990,journal-issue,6070,6057,6057,138,3,2,2,2,3,11,11,1,11,11,553,6054,0,6022,6022,6022,6022,6057,138,0,3,3,2,2,2,2,2,2,3,3,11,11,11,11,1,1,11,11,11,11,4,16,439,535,0,0,0,0,0,0,0,0,0,2018,0,0,6070,6070,0,0,0,0,0,0,0,0,596,5624,0,6070,6037,6070
844,1990,monograph,2706,2694,2694,621,97,83,84,80,97,1947,1953,90,1953,1947,1339,2685,49,214,196,214,196,239,407,0,82,82,71,71,72,72,80,80,82,82,256,284,262,284,87,88,243,284,256,284,103,795,2685,0,43,43,130,130,112,112,130,130,113,117,130,130,2706,2706,227,27,0,27,1698,7,1788,1698,1314,0,8,121,83,121
845,1990,other,2359,2353,2353,124,94,75,75,74,94,1627,1627,145,1627,1627,708,2352,311,1402,1364,1402,1364,2205,124,0,33,33,29,29,29,29,74,74,33,33,307,309,307,309,77,82,306,309,307,309,146,382,2352,0,238,238,0,0,0,0,0,0,3,841,0,0,2359,2359,0,61,0,61,1321,70,1383,1321,601,0,156,2359,1361,2359
846,1990,posted-content,24,24,24,14,14,14,14,14,14,24,24,5,24,24,16,24,3,15,4,15,4,15,14,0,3,6,3,5,3,5,14,14,3,6,0,0,0,0,5,5,0,0,0,0,7,13,24,0,3,3,15,15,4,4,15,15,4,4,15,15,24,24,0,17,0,17,24,0,24,24,9,0,0,0,0,0
847,1990,proceedings,393,381,381,14,6,3,3,2,6,47,47,5,47,47,65,381,0,14,3,14,3,15,14,0,6,6,3,3,3,3,2,2,6,6,47,47,47,47,5,5,47,47,47,47,16,23,381,0,0,0,14,14,3,3,14,14,3,3,14,14,393,393,0,0,0,0,0,0,0,0,54,0,0,4,4,4
848,1990,proceedings-article,26559,26557,26557,18553,20031,16450,16636,14849,20031,26267,26267,4426,26267,26267,14853,26557,10440,18125,2945,18125,2945,21942,17196,0,12504,12542,10291,10320,10393,10422,14849,14849,12504,12542,154,378,154,378,4426,4426,154,378,154,378,2331,9289,26557,0,3700,3859,0,0,0,0,0,0,861,2306,0,0,26559,26559,1420,8188,0,8188,26115,0,26117,26115,13017,0,8246,26559,10669,26559
849,1990,reference-book,22,22,22,15,3,2,2,2,3,17,17,2,17,17,18,22,0,19,0,19,0,19,15,0,3,3,2,2,2,2,2,2,3,3,11,11,11,11,2,2,11,11,11,11,1,11,22,0,0,0,19,19,0,0,19,19,0,0,19,19,22,22,0,0,0,0,6,0,6,6,18,0,0,0,0,0
850,1990,reference-entry,5,5,5,5,5,4,4,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,5,0,5,5,0,5,5,5,0,5,5,0,5
851,1990,report,11944,11893,11893,6517,1197,1068,1068,1058,1197,10390,10474,605,10474,10390,3095,11890,843,1614,204,1614,204,1614,6507,0,452,467,391,398,391,398,1046,1046,452,467,717,816,801,816,557,557,641,816,717,816,947,2050,11890,0,841,841,1614,1614,204,204,1614,1614,204,204,1614,1614,11944,11944,28,882,12,882,9711,69,10664,9711,2390,0,2,0,0,0
852,1990,report-component,11,11,4,0,0,0,0,0,0,10,10,3,10,10,4,11,6,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,11,0,6,6,0,0,0,0,0,0,0,11,0,0,11,11,0,0,0,0,10,3,11,10,2,0,0,11,11,11
853,1990,report-series,79,79,79,60,13,13,13,13,13,71,71,10,71,71,55,79,20,79,79,79,79,79,60,0,13,13,13,13,13,13,13,13,13,13,40,40,40,40,10,10,40,40,40,40,11,41,79,0,20,20,0,0,0,0,0,0,0,33,0,0,79,79,0,0,0,0,31,0,31,31,45,0,0,79,79,79
854,1990,standard,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
855,1989,,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
856,1989,book,6333,6306,6306,1177,125,95,96,90,125,4867,4874,494,4874,4867,4415,6304,135,5238,1472,5238,1472,5238,1064,0,117,117,91,91,92,92,90,90,117,117,2000,2091,2007,2091,494,494,1995,2091,2000,2091,417,2482,6304,0,104,104,3768,3768,181,181,3768,3768,182,713,3768,3768,6333,6333,117,34,0,34,2871,0,2983,2871,4127,0,31,1493,1416,1493
857,1989,book-chapter,121499,120567,120567,33756,45604,36999,37272,35408,45604,101404,101439,11396,101439,101404,37785,120524,53046,91173,26296,91173,26296,95839,33556,0,45244,45246,36672,36673,36943,36944,35408,35408,45244,45246,7245,8660,7280,8660,11396,11396,7131,8660,7245,8660,5752,21584,120524,0,604,761,0,0,0,0,0,0,2761,12038,0,0,121499,121499,258,1635,0,1635,94444,0,94902,94444,33452,0,58848,121499,24302,121499
858,1989,book-part,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4
859,1989,book-section,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,2,9,0,9
860,1989,component,223,33,33,5,16,8,8,8,16,32,33,11,33,32,9,33,4,21,6,21,6,22,5,0,5,5,5,5,5,5,8,8,5,5,4,6,5,6,11,11,0,6,4,6,7,9,33,0,4,4,21,21,6,6,21,21,6,6,22,22,223,223,0,13,0,13,102,0,223,102,9,0,0,0,0,0
861,1989,dataset,3086,3078,3078,64,59,50,50,49,59,1954,2020,117,2020,1954,289,3077,29,377,65,377,65,2963,64,0,58,58,49,49,49,49,49,49,58,58,6,17,72,17,117,117,6,17,6,17,53,112,3077,0,29,29,0,0,0,0,0,0,65,65,0,0,3086,3086,0,1,0,1,1952,0,2767,1952,316,0,0,3086,0,3086
862,1989,edited-book,114,82,7,13,0,0,0,0,0,55,55,1,55,55,42,82,0,82,0,82,0,82,13,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,6,6,6,6,3,19,82,0,0,0,82,82,0,0,82,82,0,0,82,82,114,114,1,0,0,0,61,0,61,61,47,0,0,1,1,1
863,1989,grant,19,9,9,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1989,journal-article,882877,880150,880139,458638,473287,409181,411211,395027,473287,778427,778536,179166,778537,778427,550787,879839,455455,879548,879304,879548,879304,880137,387988,169,402243,402754,348438,348749,350162,350477,395027,395027,402243,402754,10203,18383,10310,18384,178987,179018,10103,18385,10203,18383,33211,366487,61189,715754,65674,69563,0,0,0,0,0,0,42,441957,0,0,882877,882877,76234,85217,0,85217,770798,194,771912,770798,526910,820999,413437,882877,882325,882877
865,1989,journal-issue,5841,5830,5830,143,0,0,0,0,0,3,3,0,3,3,462,5829,0,5797,5797,5797,5797,5830,143,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,0,6,425,488,0,0,0,0,0,0,0,0,0,1956,0,0,5841,5841,0,0,0,0,0,0,0,0,499,5409,0,5841,5809,5841
866,1989,monograph,2463,2421,2421,509,52,44,44,43,52,1678,1682,90,1682,1678,1151,2417,112,206,187,206,187,231,313,0,40,40,34,34,34,34,43,43,40,40,235,242,239,242,88,89,222,242,235,242,75,618,2417,0,29,29,106,106,87,87,106,106,88,95,106,106,2463,2463,208,19,0,19,1450,6,1536,1450,1134,0,83,129,99,129
867,1989,other,2292,2288,2288,211,189,162,162,159,189,1732,1732,148,1732,1732,860,2288,344,1625,1609,1625,1609,2223,211,0,117,117,102,102,102,102,159,159,117,117,227,231,227,231,78,82,227,231,227,231,137,439,2288,0,228,228,0,0,0,0,0,0,99,910,0,0,2292,2292,0,72,0,72,1509,74,1559,1509,771,0,147,2292,1510,2292
868,1989,posted-content,39,39,39,20,19,19,19,19,19,39,39,5,39,39,22,38,5,20,1,20,1,20,19,0,1,4,1,3,1,3,19,19,1,4,0,0,0,0,4,4,0,0,0,0,6,16,38,0,5,5,20,20,1,1,20,20,1,1,20,20,39,39,1,25,0,25,39,1,39,39,16,0,0,0,0,0
869,1989,proceedings,316,309,309,10,10,8,8,7,10,30,30,4,30,30,38,309,1,8,4,8,4,10,10,0,10,10,8,8,8,8,7,7,10,10,30,30,30,30,4,4,30,30,30,30,6,13,309,0,1,1,7,7,3,3,7,7,3,4,7,7,316,316,0,0,0,0,0,0,0,0,38,0,0,8,8,8
870,1989,proceedings-article,21796,21691,21691,14703,16876,13508,13702,12141,16876,21446,21446,2870,21446,21446,12167,21691,7872,14691,2478,14691,2478,18844,13912,0,7418,7463,6019,6049,6087,6117,12141,12141,7418,7463,196,325,196,325,2870,2870,195,325,196,325,1919,7697,21691,0,3283,3359,0,0,0,0,0,0,743,2043,0,0,21796,21796,922,10130,0,10130,21354,0,21355,21354,10701,0,6069,21796,9422,21796
871,1989,reference-book,24,24,24,11,1,1,1,1,1,20,20,1,20,20,17,24,0,19,2,19,2,19,11,0,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,5,5,5,5,1,6,24,0,0,0,17,17,2,2,17,17,2,2,17,17,24,24,0,0,0,0,15,0,15,15,17,0,0,2,0,2
872,1989,reference-entry,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,2,0,2,2,0,2,2,2,0,2,2,0,2
873,1989,report,11398,11390,11390,5092,1164,987,989,967,1164,10087,10139,554,10139,10087,3136,11390,774,1623,253,1623,253,1623,5084,0,412,421,357,364,357,364,951,951,412,421,696,757,748,757,508,509,651,757,696,757,902,1987,11390,0,770,770,1623,1623,253,253,1623,1623,253,253,1623,1623,11398,11398,17,900,17,900,9420,63,10141,9420,2424,0,4,0,0,0
874,1989,report-component,14,14,2,1,0,0,0,0,0,13,13,2,13,13,9,14,4,14,14,14,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,0,4,4,0,0,0,0,0,0,0,14,0,0,14,14,0,0,0,0,13,2,13,13,5,0,0,14,14,14
875,1989,report-series,52,52,52,34,14,14,14,14,14,50,50,7,50,50,41,52,6,52,52,52,52,52,34,0,14,14,14,14,14,14,14,14,14,14,18,18,18,18,7,7,18,18,18,18,8,25,52,0,6,6,0,0,0,0,0,0,0,34,0,0,52,52,0,0,0,0,32,0,32,32,34,0,0,52,52,52
876,1989,standard,3,3,3,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0
877,1988,,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
878,1988,book,5897,5864,5864,964,112,77,77,74,112,4402,4411,344,4411,4402,4025,5864,105,4914,1436,4914,1436,4914,875,0,107,107,74,74,74,74,74,74,107,107,1756,1853,1765,1853,344,344,1749,1853,1756,1853,387,2285,5864,0,87,87,3498,3498,167,167,3498,3498,169,665,3498,3498,5897,5897,91,20,0,20,2658,0,2777,2658,3762,0,18,1445,1371,1445
879,1988,book-chapter,113258,112791,112791,31167,42104,33700,33992,32269,42104,93981,94009,9129,94009,93981,35089,112746,49203,86860,25708,86860,25708,90515,31066,0,41966,41968,33580,33582,33870,33872,32269,32269,41966,41968,5861,7023,5889,7023,9129,9129,5838,7023,5861,7023,5077,20129,112746,0,543,666,0,0,0,0,0,0,2125,11838,0,0,113258,113258,101,710,0,710,88539,0,88856,88539,31302,0,54911,113258,24325,113258
880,1988,book-part,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
881,1988,book-section,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,4,6,0,6
882,1988,component,266,15,15,2,7,4,4,4,7,15,15,1,15,15,6,15,2,7,2,7,2,7,2,0,2,2,2,2,2,2,4,4,2,2,0,0,0,0,1,1,0,0,0,0,3,5,15,0,2,2,7,7,2,2,7,7,2,2,7,7,266,266,0,7,0,7,86,0,266,86,10,0,0,0,0,0
