,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1249,1969,journal-article,392277,391025,390990,142238,148364,115964,116929,109859,148364,336215,336272,10485,336272,336215,217117,390699,148271,390744,390611,390744,390611,390953,107686,43,119519,119572,93577,93609,94311,94343,109859,109859,119519,119572,4139,8066,4196,8066,10226,10263,4047,8066,4139,8066,16794,118934,36286,288156,25843,26694,0,0,0,0,0,0,33,172403,0,0,392277,392277,35799,37362,0,37362,333011,266,333953,333011,205854,355715,134882,392277,392085,392277
1250,1969,journal-issue,2669,2666,2666,60,0,0,0,0,0,0,0,0,0,0,100,2666,0,2615,2615,2615,2615,2666,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,191,0,0,0,0,0,0,0,0,0,851,0,0,2669,2669,0,0,0,0,0,0,0,0,113,2374,0,2669,2617,2669
1251,1969,monograph,665,658,658,46,1,0,0,0,1,460,469,5,469,460,263,658,10,41,40,41,40,43,29,0,1,1,0,0,0,0,0,0,1,1,29,35,38,35,5,5,24,35,29,35,34,135,658,0,8,8,17,17,16,16,17,17,16,17,17,17,665,665,18,0,0,0,433,0,521,433,245,0,2,26,24,26
1252,1969,other,661,661,661,43,40,27,32,23,40,547,547,4,547,547,269,661,63,564,551,564,551,655,43,0,30,30,22,22,26,26,23,23,30,30,42,42,42,42,1,1,41,42,42,42,99,200,661,0,63,63,0,0,0,0,0,0,1,440,0,0,661,661,0,10,0,10,505,3,536,505,176,0,9,661,550,661
1253,1969,proceedings,44,41,41,1,1,1,1,1,1,4,4,0,4,4,2,41,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,4,4,4,4,0,0,4,4,4,4,2,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1254,1969,proceedings-article,3525,3497,3497,1622,2310,1692,1739,1347,2310,3417,3417,20,3417,3417,1553,3497,1383,2165,24,2165,24,3067,1291,0,1389,1395,994,998,1012,1016,1347,1347,1389,1395,8,74,8,74,20,20,8,74,8,74,306,841,3497,0,381,386,0,0,0,0,0,0,10,22,0,0,3525,3525,331,1252,0,1252,3437,0,3438,3437,1407,0,1527,3525,782,3525
1255,1969,report,5297,5291,5291,1208,82,64,64,61,82,4286,4363,15,4363,4286,1283,5291,196,444,82,444,82,444,1172,0,38,38,26,26,26,26,61,61,38,38,326,282,403,282,15,15,244,282,326,282,354,728,5291,0,196,196,444,444,82,82,444,444,82,82,444,444,5297,5297,36,114,0,114,3977,0,4914,3977,1054,0,0,0,0,0
1256,1969,report-component,7,7,4,1,1,1,1,1,1,5,5,0,5,5,4,7,0,7,7,7,7,7,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,5,0,7,5,2,0,0,7,7,7
1257,1969,report-series,2,2,2,0,0,0,0,0,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2
1258,1969,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,1968,book,2353,2345,2345,102,6,5,5,5,6,1682,1689,9,1689,1682,1323,2344,9,1996,463,1996,463,1996,91,0,5,5,4,4,4,4,5,5,5,5,329,405,336,405,9,9,328,405,329,405,166,657,2344,0,7,7,1605,1605,99,99,1605,1605,99,278,1605,1605,2353,2353,13,1,0,1,1357,0,1442,1357,1196,0,2,395,372,395
1260,1968,book-chapter,39386,39020,39020,5390,7568,5768,5825,5463,7568,25578,25594,138,25594,25578,5886,39017,7142,31079,4296,31079,4296,31958,5390,0,7549,7549,5755,5755,5812,5812,5463,5463,7549,7549,2897,3318,2913,3318,138,138,2763,3318,2897,3318,851,2839,39017,0,228,264,0,0,0,0,0,0,333,1963,0,0,39386,39386,0,334,0,334,22896,0,23192,22896,5460,0,8614,39386,4097,39386
1261,1968,component,42,2,2,1,0,0,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,42,42,0,0,0,0,0,0,42,0,1,0,0,0,0,0
1262,1968,dataset,1359,1357,1357,108,3,3,3,3,3,1095,1097,5,1097,1095,205,1355,8,41,8,41,8,1299,108,0,3,3,3,3,3,3,3,3,3,3,3,10,5,10,5,5,3,10,3,10,23,51,1355,0,8,8,0,0,0,0,0,0,8,8,0,0,1359,1359,0,1,0,1,1092,0,1112,1092,222,0,0,1359,0,1359
1263,1968,edited-book,73,63,12,6,0,0,0,0,0,33,33,0,33,33,18,63,0,63,1,63,1,63,6,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,4,4,3,5,63,0,0,0,63,63,1,1,63,63,1,1,63,63,73,73,2,0,0,0,41,0,41,41,18,0,0,2,1,2
1264,1968,journal-article,364234,362999,362999,120189,135199,105086,106054,99106,135199,307316,307364,7005,307364,307316,200782,362655,138069,362789,362664,362789,362664,362938,98280,33,108572,108629,84096,84123,84860,84887,99106,99106,108572,108629,3971,7529,4019,7529,6996,6996,3835,7529,3971,7529,14490,108498,29283,268427,22778,23607,0,0,0,0,0,0,28,164564,0,0,364234,364234,23078,34789,0,34789,304273,14,305036,304273,191652,334647,127200,364234,364086,364234
1265,1968,journal-issue,2539,2536,2536,40,0,0,0,0,0,2,2,0,2,2,88,2536,0,2498,2498,2498,2498,2536,40,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,2,291,168,0,0,0,0,0,0,0,0,0,780,0,0,2539,2539,0,0,0,0,0,0,0,0,95,2246,0,2539,2500,2539
1266,1968,monograph,722,717,717,28,6,4,4,4,6,460,470,1,470,460,235,717,9,61,58,61,58,61,17,0,6,6,4,4,4,4,4,4,6,6,30,43,40,43,1,1,25,43,30,43,32,125,717,0,8,8,26,26,23,23,26,26,23,25,26,26,722,722,12,1,0,1,432,0,506,432,219,0,1,35,35,35
1267,1968,other,935,935,935,40,45,32,34,31,45,723,723,6,723,723,347,935,59,757,755,757,755,932,40,0,34,34,27,27,29,29,31,31,34,34,30,34,30,34,1,1,30,34,30,34,106,226,935,0,58,58,0,0,0,0,0,0,1,501,0,0,935,935,0,11,0,11,693,6,716,693,265,0,6,935,754,935
1268,1968,posted-content,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1269,1968,proceedings,42,39,39,0,0,0,0,0,0,1,1,0,1,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1270,1968,proceedings-article,2924,2903,2903,1306,1838,1375,1410,1027,1838,2839,2839,12,2839,2839,1372,2903,1206,1599,27,1599,27,2410,1131,0,1138,1147,853,860,867,874,1027,1027,1138,1147,4,75,4,75,12,12,4,75,4,75,256,746,2903,0,277,279,0,0,0,0,0,0,3,27,0,0,2924,2924,175,1135,0,1135,2856,0,2856,2856,1238,0,1351,2924,796,2924
1271,1968,reference-book,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1272,1968,report,5246,5226,5226,1040,75,52,52,50,75,4004,4101,11,4101,4004,1134,5226,169,514,74,514,74,514,1037,0,39,39,23,23,23,23,50,50,39,39,356,344,453,344,11,11,318,344,356,344,345,666,5226,0,169,169,514,514,74,74,514,514,74,74,514,514,5246,5246,4,83,0,83,3678,0,4834,3678,894,0,0,0,0,0
1273,1968,report-component,5,5,2,0,0,0,0,0,0,5,5,0,5,5,5,5,0,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,0,0,0,5,0,5,5,5,0,0,5,4,5
1274,1968,report-series,2,2,2,0,0,0,0,0,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2
1275,1968,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,1967,book,2252,2240,2240,111,9,7,8,7,9,1619,1625,9,1625,1619,1256,2240,16,1873,441,1873,441,1873,93,0,9,9,7,7,8,8,7,7,9,9,314,369,320,369,9,9,313,369,314,369,152,602,2240,0,14,14,1498,1498,102,102,1498,1498,102,303,1498,1498,2252,2252,22,1,0,1,1315,0,1409,1315,1154,0,2,381,355,381
1277,1967,book-chapter,39302,39142,39142,4782,7408,5430,5463,5072,7408,24539,24558,119,24558,24539,5655,39140,7007,30531,3742,30531,3742,31180,4782,0,7390,7390,5415,5415,5448,5448,5072,5072,7390,7390,3468,3780,3487,3780,119,119,3366,3780,3468,3780,772,2767,39140,0,115,142,0,0,0,0,0,0,267,2143,0,0,39302,39302,0,204,0,204,21094,0,21335,21094,5276,0,8710,39302,3629,39302
1278,1967,component,28,3,3,1,0,0,0,0,0,3,3,0,3,3,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,28,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0
1279,1967,dataset,1367,1367,1367,80,13,11,11,11,13,1181,1184,3,1184,1181,190,1367,9,82,16,82,16,1328,80,0,13,13,11,11,11,11,11,11,13,13,7,15,10,15,3,3,7,15,7,15,31,65,1367,0,9,9,0,0,0,0,0,0,16,16,0,0,1367,1367,0,0,0,0,1174,0,1211,1174,196,0,0,1367,0,1367
1280,1967,edited-book,77,72,18,4,0,0,0,0,0,22,22,0,22,22,15,72,0,72,0,72,0,72,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,3,4,3,4,3,9,72,0,0,0,72,72,0,0,72,72,0,0,72,72,77,77,0,0,0,0,38,0,38,38,20,0,0,1,1,1
1281,1967,journal-article,347378,346325,346314,108647,125954,95935,96990,90392,125954,291301,291337,5690,291337,291301,185986,346011,127480,346096,345981,346096,345981,346284,89266,34,101168,101238,76857,76895,77657,77695,90392,90392,101168,101238,3504,7300,3540,7300,5682,5682,3443,7300,3504,7300,13262,99834,29947,251400,20641,21364,0,0,0,0,0,0,21,154056,0,0,347378,347378,20578,32310,0,32310,288540,10,289115,288540,177911,317129,118322,347378,347236,347378
1282,1967,journal-issue,2455,2451,2451,45,0,0,0,0,0,1,1,0,1,1,83,2451,0,2395,2395,2395,2395,2451,45,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,292,165,0,0,0,0,0,0,0,0,0,738,0,0,2455,2455,0,0,0,0,0,0,0,0,92,2161,0,2455,2398,2455
1283,1967,monograph,709,706,706,30,2,2,2,1,2,428,446,2,446,428,228,705,3,46,43,46,43,47,20,0,2,2,2,2,2,2,1,1,2,2,21,32,39,32,2,2,19,32,21,32,21,113,705,0,2,2,18,18,15,15,18,18,15,16,18,18,709,709,10,0,0,0,408,0,508,408,223,0,1,29,28,29
1284,1967,other,596,596,596,14,16,11,13,9,16,472,472,4,472,472,233,596,40,526,521,526,521,592,14,0,6,6,6,6,6,6,9,9,6,6,15,16,15,16,2,2,14,16,15,16,36,147,596,0,40,40,0,0,0,0,0,0,1,395,0,0,596,596,0,10,0,10,457,2,496,457,207,0,6,596,520,596
1285,1967,posted-content,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1286,1967,proceedings,36,33,33,0,0,0,0,0,0,2,2,0,2,2,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1287,1967,proceedings-article,3097,3071,3071,1393,1949,1424,1476,1095,1949,3006,3006,13,3006,3006,1323,3071,1117,1719,53,1719,53,2547,1228,0,1237,1247,922,928,945,951,1095,1095,1237,1247,3,66,3,66,13,13,3,66,3,66,273,747,3071,0,318,321,0,0,0,0,0,0,1,21,0,0,3097,3097,165,1103,0,1103,3028,0,3029,3028,1191,0,1291,3097,849,3097
1288,1967,report,5269,5255,5254,1400,62,44,45,43,62,4566,4628,6,4628,4566,1398,5255,173,599,77,599,77,599,1396,0,33,34,20,20,20,20,40,40,33,34,329,364,391,364,6,6,315,364,329,364,419,790,5255,0,173,173,598,598,76,76,598,598,76,77,598,598,5269,5269,10,95,5,95,4261,1,4876,4261,1095,0,1,1,1,1
1289,1967,report-component,10,10,8,0,0,0,0,0,0,6,6,1,6,6,5,10,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,6,1,10,6,4,0,0,10,10,10
1290,1967,report-series,5,5,5,3,0,0,0,0,0,5,5,0,5,5,3,5,1,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,1,1,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,5,5,1,0,0,5,5,5
1291,1966,book,2134,2123,2123,95,13,8,8,8,13,1488,1496,5,1496,1488,1085,2123,13,1795,372,1795,372,1795,80,0,13,13,8,8,8,8,8,8,13,13,301,341,309,341,5,5,301,341,301,341,145,531,2123,0,12,12,1473,1473,82,82,1473,1473,82,239,1473,1473,2134,2134,16,0,0,0,1197,0,1271,1197,985,0,1,324,308,324
1292,1966,book-chapter,32637,32380,32380,5594,7678,5383,5483,4939,7678,21653,21670,128,21670,21653,5178,32379,5957,26150,3644,26150,3644,26642,5594,0,7671,7671,5380,5380,5478,5478,4939,4939,7671,7671,2301,2496,2318,2496,128,128,2287,2496,2301,2496,759,2546,32379,0,96,120,0,0,0,0,0,0,240,1811,0,0,32637,32637,0,166,0,166,19383,0,19536,19383,4826,0,7713,32637,3510,32637
1293,1966,component,43,2,2,1,0,0,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,43,43,0,0,0,0,0,0,43,0,5,0,0,0,0,0
1294,1966,dataset,929,929,929,105,18,14,16,11,18,792,792,2,792,792,178,929,9,55,12,55,12,901,105,0,18,18,14,14,16,16,11,11,18,18,8,18,8,18,2,2,8,18,8,18,30,67,929,0,9,9,0,0,0,0,0,0,12,12,0,0,929,929,0,0,0,0,784,0,800,784,177,0,0,929,0,929
1295,1966,edited-book,84,75,7,19,0,0,0,0,0,37,37,0,37,37,28,75,0,75,1,75,1,75,19,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,6,6,6,6,4,13,75,0,0,0,75,75,1,1,75,75,1,1,75,75,84,84,0,0,0,0,40,0,40,40,28,0,0,2,2,2
1296,1966,journal-article,326897,325883,325852,96672,113991,85745,86730,80392,113991,270366,270413,4607,270413,270366,171159,325525,114227,325706,325610,325706,325610,325803,78982,5,91513,91576,68512,68537,69261,69286,80392,80392,91513,91576,3489,6971,3536,6971,4597,4597,3440,6971,3489,6971,12940,92463,27912,235692,19193,19816,0,0,0,0,0,0,0,146142,0,0,326897,326897,18705,29749,0,29749,267610,13,268051,267610,163030,298696,106285,326897,326818,326897
1297,1966,journal-issue,2377,2374,2374,51,0,0,0,0,0,1,1,0,1,1,98,2374,0,2340,2340,2340,2340,2374,51,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,3,271,166,0,0,0,0,0,0,0,0,0,706,0,0,2377,2377,0,0,0,0,0,0,0,0,103,2105,0,2377,2342,2377
1298,1966,monograph,671,671,671,23,2,2,2,2,2,439,445,3,445,439,219,671,4,31,29,31,29,31,18,0,1,1,1,1,1,1,2,2,1,1,15,29,21,29,3,3,12,29,15,29,27,109,671,0,2,2,18,18,16,16,18,18,16,17,18,18,671,671,5,1,0,1,424,0,514,424,202,0,4,13,13,13
1299,1966,other,602,602,602,12,10,6,6,5,10,436,436,2,436,436,228,602,27,460,455,460,455,598,12,0,3,3,2,2,2,2,5,5,3,3,5,7,5,7,2,2,5,7,5,7,32,121,602,0,27,27,0,0,0,0,0,0,1,262,0,0,602,602,0,7,0,7,431,0,438,431,210,0,5,602,454,602
1300,1966,proceedings,41,38,38,0,0,0,0,0,0,1,1,0,1,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1966,proceedings-article,2661,2645,2645,942,1536,1092,1164,834,1536,2580,2580,7,2580,2580,1120,2645,882,1596,71,1596,71,2259,844,0,919,923,658,661,687,690,834,834,919,923,6,46,6,46,7,7,6,46,6,46,189,550,2645,0,182,185,0,0,0,0,0,0,4,18,0,0,2661,2661,98,1171,0,1171,2589,0,2589,2589,1073,0,1107,2661,730,2661
1302,1966,reference-book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
1303,1966,report,5200,5185,5185,1557,52,36,36,34,52,4384,4456,11,4456,4384,1289,5185,193,475,79,475,79,475,1552,0,25,26,16,17,16,17,34,34,25,26,373,376,445,376,11,11,334,376,373,376,399,751,5185,0,193,193,475,475,79,79,475,475,79,79,475,475,5200,5200,5,76,0,76,4028,0,4787,4028,1005,0,0,0,0,0
1304,1966,report-component,4,4,3,0,0,0,0,0,0,4,4,0,4,4,1,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,4,0,4,4,1,0,0,4,4,4
1305,1966,report-series,3,3,3,3,0,0,0,0,0,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,3,3,0,0,3,3,3
1306,1965,book,1838,1829,1829,102,9,7,8,7,9,1272,1281,7,1281,1272,925,1827,16,1524,362,1524,362,1524,80,0,9,9,7,7,8,8,7,7,9,9,265,294,274,294,7,7,264,294,265,294,140,463,1827,0,16,16,1245,1245,100,100,1245,1245,100,252,1245,1245,1838,1838,22,1,0,1,1018,0,1097,1018,837,0,0,279,268,279
1307,1965,book-chapter,29909,29685,29685,4144,6041,3930,3985,3630,6041,19023,19029,46,19029,19023,4182,29684,5291,23967,2687,23967,2687,24533,4133,0,6038,6038,3927,3927,3982,3982,3630,3630,6038,6038,2097,2514,2103,2514,46,46,2083,2514,2097,2514,600,1962,29684,0,81,93,0,0,0,0,0,0,218,1410,0,0,29909,29909,11,58,0,58,17017,0,17113,17017,3927,0,6827,29909,2557,29909
1308,1965,book-section,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1309,1965,component,28,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,28,28,0,0,0,0,0,0,28,0,1,0,0,0,0,0
1310,1965,dataset,1182,1182,1182,78,3,3,3,3,3,1087,1089,0,1089,1087,191,1182,9,46,7,46,7,1140,78,0,3,3,3,3,3,3,3,3,3,3,4,6,6,6,0,0,4,6,4,6,23,44,1182,0,9,9,0,0,0,0,0,0,7,7,0,0,1182,1182,0,0,0,0,1083,0,1092,1083,197,0,0,1182,0,1182
1311,1965,edited-book,80,71,10,11,0,0,0,0,0,35,35,0,35,35,23,71,0,71,0,71,0,71,11,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,10,71,0,0,0,71,71,0,0,71,71,0,0,71,71,80,80,0,0,0,0,42,0,42,42,24,0,0,0,0,0
1312,1965,journal-article,306169,305096,305095,85200,104265,77250,78213,72237,104265,255492,255534,3647,255534,255492,157779,304915,104181,304982,304924,304982,304924,305045,68461,1,81789,81853,60350,60383,61037,61070,72237,72237,81789,81853,3553,6973,3595,6973,3643,3643,3525,6973,3553,6973,12339,85548,28594,216364,17353,17911,0,0,0,0,0,0,17,135189,0,0,306169,306169,17574,29802,0,29802,252734,5,253130,252734,149893,277408,96689,306169,306069,306169
1313,1965,journal-issue,2301,2297,2297,52,0,0,0,0,0,1,1,0,1,1,73,2297,0,2260,2260,2260,2260,2297,52,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,3,284,152,0,0,0,0,0,0,0,0,0,704,0,0,2301,2301,0,0,0,0,0,0,0,0,83,2016,0,2301,2263,2301
1314,1965,monograph,664,661,661,26,1,1,1,1,1,421,438,2,438,421,202,661,5,23,21,23,21,23,19,0,1,1,1,1,1,1,1,1,1,1,14,30,31,30,2,2,12,30,14,30,40,117,661,0,5,5,16,16,14,14,16,16,14,14,16,16,664,664,7,0,0,0,408,0,514,408,174,0,0,7,7,7
1315,1965,other,678,677,677,75,68,56,58,53,68,467,467,3,467,467,258,677,99,475,474,475,474,672,75,0,64,64,54,54,54,54,53,53,64,64,3,7,3,7,0,0,3,7,3,7,48,169,677,0,30,30,0,0,0,0,0,0,62,357,0,0,678,678,0,4,0,4,465,4,474,465,227,0,75,678,412,678
1316,1965,proceedings,35,32,32,0,0,0,0,0,0,1,1,0,1,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1317,1965,proceedings-article,2458,2428,2428,913,1352,916,986,671,1352,2376,2376,4,2376,2376,1011,2428,724,1486,48,1486,48,2017,794,0,885,887,597,599,640,642,671,671,885,887,1,37,1,37,4,4,1,37,1,37,181,528,2428,0,176,178,0,0,0,0,0,0,0,13,0,0,2458,2458,119,1013,0,1013,2405,0,2405,2405,972,0,883,2458,786,2458
1318,1965,report,6160,6149,6149,1742,72,48,49,46,72,5019,5113,11,5113,5019,1461,6149,233,555,89,555,89,555,1738,0,48,48,31,31,32,32,46,46,48,48,416,435,510,435,11,11,392,435,416,435,448,835,6149,0,233,233,555,555,89,89,555,555,89,89,555,555,6160,6160,4,45,0,45,4617,0,5655,4617,1172,0,0,0,0,0
1319,1965,report-component,6,6,5,0,0,0,0,0,0,6,6,0,6,6,5,6,0,5,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,5,0,0,6,6,0,0,0,0,6,0,6,6,3,0,0,6,5,6
1320,1965,report-series,7,7,7,1,0,0,0,0,0,6,7,0,7,6,3,7,0,7,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,6,0,7,6,3,0,0,7,7,7
1321,1964,book,1906,1902,1902,99,6,6,6,5,6,1272,1278,6,1278,1272,933,1902,23,1619,377,1619,377,1619,86,0,6,6,6,6,6,6,5,5,6,6,234,265,240,265,6,6,233,265,234,265,121,412,1902,0,23,23,1327,1327,100,100,1327,1327,100,262,1327,1327,1906,1906,14,0,0,0,1048,0,1137,1048,863,0,0,293,281,293
