,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
350,2014,proceedings-article,364906,315738,49168,273170,299032,275298,265852,276088,299032,353119,199750,353119,353119,353119,190913,364326,364326,236836,25714,22537,22537,25714,173989,252317,256828,240597,232074,241265,256828,303951,180673,303951,303951,303951,180439,315636,315636,224155,24703,22287,22287,24703,153421,20853,42204,34701,33778,34823,42204,49168,19077,49168,49168,49168,10474,48690,48690,12681,1011,250,250,1011,20568
351,2014,proceedings-series,117,117,0,9,7,6,5,6,7,22,5,22,22,22,28,117,117,0,2,1,1,2,2,9,7,6,5,6,7,22,5,22,22,22,28,117,117,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2014,reference-book,3294,3211,83,531,199,148,141,150,199,3103,509,3103,3103,3103,918,3291,3291,162,39,29,29,39,1619,512,155,112,105,114,155,3020,441,3020,3020,3020,853,3211,3211,116,37,27,27,37,1603,19,44,36,36,36,44,83,68,83,83,83,65,80,80,46,2,2,2,2,16
353,2014,reference-entry,60281,60281,0,3922,6330,5664,5554,5679,6330,22179,2214,22179,22179,22179,3614,60267,60267,7735,982,551,551,982,58327,3922,6330,5664,5554,5679,6330,22179,2214,22179,22179,22179,3614,60267,60267,7735,982,551,551,982,58327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2014,report,15813,13935,1878,8085,5180,4488,4446,4501,5180,15121,4022,15146,15146,15121,4251,15786,15786,2832,1442,221,221,1442,1444,7517,3461,3196,3182,3201,3461,13246,3601,13271,13271,13246,4048,13928,13928,2635,1307,208,208,1307,1308,568,1719,1292,1264,1300,1719,1875,421,1875,1875,1875,203,1858,1858,197,135,13,13,135,136
355,2014,report-series,803,783,20,463,373,362,354,362,373,601,184,601,601,601,386,799,799,220,793,791,791,793,803,443,356,346,338,346,356,581,180,581,581,581,377,782,782,218,773,773,773,773,783,20,17,16,16,16,17,20,4,20,20,20,9,17,17,2,20,18,18,20,20
356,2014,standard,9941,9938,3,13,2,1,1,1,2,18,9,21,21,18,317,9941,9941,10,7,1,1,7,7,10,2,1,1,1,2,15,6,18,18,15,314,9938,9938,7,4,1,1,4,4,3,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3
357,2013,,3526361,151088,3375273,1456168,435132,279085,266989,280361,435132,3525879,436743,3525879,3525879,3525879,240380,3091647,3091647,428528,227,222,222,227,2043618,66635,55898,26441,25547,26526,55898,150733,22476,150733,150733,150733,20137,135959,135959,19323,20,20,20,20,96110,1389533,379234,252644,241442,253835,379234,3375146,414267,3375146,3375146,3375146,220243,2955688,2955688,409205,207,202,202,207,1947508
358,2013,book,139308,43468,95840,51246,16089,12075,11593,12231,16089,133442,18604,133567,133567,133442,53228,135576,135576,6615,6968,6551,6551,6968,12728,15785,5389,4396,4295,4428,5389,37604,8180,37729,37729,37604,26186,43423,43423,2001,6744,6468,6468,6744,10293,35461,10700,7679,7298,7803,10700,95838,10424,95838,95838,95838,27042,92153,92153,4614,224,83,83,224,2435
359,2013,book-chapter,886100,856205,29895,223150,195930,168104,163414,168569,195930,577485,136264,578114,578114,577485,156985,884527,884527,225879,117239,113935,113935,117239,710590,216740,186804,162657,158330,163095,186804,547590,129336,548219,548219,547590,153947,855722,855722,224209,116948,113862,113862,116948,702862,6410,9126,5447,5084,5474,9126,29895,6928,29895,29895,29895,3038,28805,28805,1670,291,73,73,291,7728
360,2013,book-part,267,267,0,3,3,2,2,2,3,31,9,31,31,31,23,267,267,18,1,1,1,1,250,3,3,2,2,2,3,31,9,31,31,31,23,267,267,18,1,1,1,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2013,book-series,169,169,0,62,0,0,0,0,0,14,7,14,14,14,71,169,169,27,168,168,168,168,168,62,0,0,0,0,0,14,7,14,14,14,71,169,169,27,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2013,book-set,10,10,0,2,4,3,3,3,4,8,1,8,8,8,2,10,10,0,0,0,0,0,0,2,4,3,3,3,4,8,1,8,8,8,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2013,component,13883,13883,0,610,68,29,29,29,68,13875,3232,13883,13883,13875,363,13575,13575,63,6375,6341,6341,6375,6851,610,68,29,29,29,68,13875,3232,13883,13883,13875,363,13575,13575,63,6375,6341,6341,6375,6851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2013,dataset,87492,85027,2465,2630,19571,18129,17812,18150,19571,54993,11260,55117,55117,54993,2164,87059,87059,232,279,125,125,279,78577,1975,19567,18126,17809,18147,19567,54218,11150,54342,54342,54218,2131,84772,84772,227,279,125,125,279,78558,655,4,3,3,3,4,775,110,775,775,775,33,2287,2287,5,0,0,0,0,19
365,2013,dissertation,349668,25438,324230,178177,9927,6763,6579,6793,9927,349668,10777,349668,349668,349668,27257,342096,342096,47664,378,43,43,378,34154,8738,741,556,553,557,741,25438,1620,25438,25438,25438,3774,25123,25123,5466,376,42,42,376,1547,169439,9186,6207,6026,6236,9186,324230,9157,324230,324230,324230,23483,316973,316973,42198,2,1,1,2,32607
366,2013,grant,655,655,0,127,0,0,0,0,0,0,0,0,0,0,0,655,655,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,655,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2013,journal,3689,3449,240,447,270,175,168,177,270,835,207,835,835,835,421,3669,3669,188,3684,3683,3683,3684,3684,338,182,151,146,151,182,603,163,603,603,603,349,3448,3448,175,3444,3444,3444,3444,3444,109,88,24,22,26,88,232,44,232,232,232,72,221,221,13,240,239,239,240,240
368,2013,journal-article,3897152,3010177,886975,2899772,2683534,2359022,2308141,2364780,2683534,3725739,1847292,3726181,3726145,3725739,2082693,3878221,3878221,2063850,3857185,3486532,3486533,3857185,3862880,2258496,2151893,1973393,1934315,1977335,2151893,2841100,1686084,2841493,2841461,2841100,1932698,3007434,3007434,1955900,2998017,2982925,2982925,2998017,3001146,641276,531641,385629,373826,387445,531641,884639,161208,884688,884684,884639,149995,870787,870787,107950,859168,503607,503608,859168,861734
369,2013,journal-issue,28933,28779,154,993,186,144,137,145,186,420,136,420,420,420,3596,28922,28922,103,28782,28782,28782,28782,28933,989,182,144,137,145,182,414,134,414,414,414,3594,28768,28768,101,28628,28628,28628,28628,28779,4,4,0,0,0,4,6,2,6,6,6,2,154,154,2,154,154,154,154,154
370,2013,journal-volume,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2013,monograph,20610,20306,304,6726,1832,1392,1322,1396,1832,17652,2089,17666,17666,17652,11957,20569,20569,791,1173,1046,1046,1173,1219,6641,1638,1250,1183,1253,1638,17348,1914,17362,17362,17348,11717,20288,20288,733,1146,1042,1042,1146,1162,85,194,142,139,143,194,304,175,304,304,304,240,281,281,58,27,4,4,27,57
372,2013,other,39807,36634,3173,2690,4532,3325,3200,3339,4532,16928,3768,16964,16964,16928,5178,39785,39785,3210,11607,10417,10417,11607,35942,2328,2258,1888,1830,1891,2258,14056,3510,14092,14092,14056,5077,36630,36630,3168,10793,9665,9665,10793,35111,362,2274,1437,1370,1448,2274,2872,258,2872,2872,2872,101,3155,3155,42,814,752,752,814,831
373,2013,peer-review,898,898,0,226,226,225,223,225,226,412,214,412,412,412,91,897,897,0,215,215,215,215,215,226,226,225,223,225,226,412,214,412,412,412,91,897,897,0,215,215,215,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2013,posted-content,172223,22162,150061,155260,57267,51447,49796,51641,57267,171649,67927,171650,171649,171649,44881,169393,169393,61824,122119,11821,11821,122119,149390,20645,4035,3576,3506,3582,4035,22161,7450,22161,22161,22161,5467,21775,21775,7371,7655,1589,1589,7655,9000,134615,53232,47871,46290,48059,53232,149488,60477,149489,149488,149488,39414,147618,147618,54453,114464,10232,10232,114464,140390
375,2013,proceedings,4060,2073,1987,328,354,291,284,293,354,2283,292,2283,2283,2283,263,3994,3994,128,80,21,21,80,87,84,155,126,121,127,155,301,111,301,301,301,145,2067,2067,23,18,10,10,18,21,244,199,165,163,166,199,1982,181,1982,1982,1982,118,1927,1927,105,62,11,11,62,66
376,2013,proceedings-article,350476,292367,58109,282159,289364,265185,256735,266052,289364,341032,188417,341034,341034,341032,184887,349762,349762,215040,26756,23330,23330,26756,195190,253355,239925,223856,216544,224511,239925,282925,165343,282927,282927,282925,168940,292236,292236,196300,25887,23138,23138,25887,166497,28804,49439,41329,40191,41541,49439,58107,23074,58107,58107,58107,15947,57526,57526,18740,869,192,192,869,28693
377,2013,proceedings-series,88,87,1,6,4,1,1,1,4,11,7,11,11,11,8,88,88,0,1,1,1,1,2,6,3,1,1,1,3,10,6,10,10,10,8,87,87,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
378,2013,reference-book,2752,2678,74,496,137,103,100,103,137,2533,306,2533,2533,2533,749,2744,2744,88,40,27,27,40,1514,468,97,70,69,70,97,2459,255,2459,2459,2459,685,2677,2677,50,40,27,27,40,1499,28,40,33,31,33,40,74,51,74,74,74,64,67,67,38,0,0,0,0,15
379,2013,reference-entry,43826,43821,5,4403,2972,2674,2656,2684,2972,34606,1604,34606,34606,34606,3328,43820,43820,7963,772,531,531,772,42420,4401,2968,2671,2654,2681,2968,34601,1603,34601,34601,34601,3325,43815,43815,7961,772,531,531,772,42416,2,4,3,2,3,4,5,1,5,5,5,3,5,5,2,0,0,0,0,4
380,2013,report,16677,14948,1729,9377,5020,4248,4181,4256,5020,15796,4094,15829,15829,15796,4516,16652,16652,3175,1470,238,238,1470,1474,8837,3475,3126,3083,3129,3475,14070,3688,14103,14103,14070,4306,14935,14935,2930,1323,235,235,1323,1325,540,1545,1122,1098,1127,1545,1726,406,1726,1726,1726,210,1717,1717,245,147,3,3,147,149
381,2013,report-series,699,667,32,497,409,390,386,392,409,558,165,559,559,558,436,696,696,237,690,682,682,690,699,465,378,359,355,361,378,526,152,527,527,526,414,667,667,230,658,657,657,658,667,32,31,31,31,31,31,32,13,32,32,32,22,29,29,7,32,25,25,32,32
382,2013,standard,56601,56601,0,14,7,3,3,3,7,55,9,68,68,55,748,56597,56597,12,8,6,6,8,8,14,7,3,3,3,7,55,9,68,68,55,748,56597,56597,12,8,6,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2012,,3348239,117719,3230520,1346490,398695,257121,244999,258327,398695,3347946,405218,3347946,3347946,3347946,257604,2916488,2916488,377407,202,199,199,202,1997889,57138,48009,21922,21290,21996,48009,117532,17497,117532,117532,117532,16439,103814,103814,16190,8,8,8,8,88561,1289352,350686,235199,223709,236331,350686,3230414,387721,3230414,3230414,3230414,241165,2812674,2812674,361217,194,191,191,194,1909328
384,2012,book,142848,35403,107445,54751,12488,8892,8486,8972,12488,137183,17623,137265,137265,137183,52829,139126,139126,7166,5905,5476,5476,5905,11374,11736,4594,3727,3617,3786,4594,29738,6891,29820,29820,29738,21915,35360,35360,1883,5683,5400,5400,5683,8968,43015,7894,5165,4869,5186,7894,107445,10732,107445,107445,107445,30914,103766,103766,5283,222,76,76,222,2406
385,2012,book-chapter,724237,694887,29350,206251,161285,138896,134700,139338,161285,536093,124841,536450,536450,536093,149651,722734,722734,200185,104775,101671,101671,104775,568434,199891,153112,134068,130212,134483,153112,506743,117942,507100,507100,506743,146073,694458,694458,198331,104467,101629,101629,104467,560648,6360,8173,4828,4488,4855,8173,29350,6899,29350,29350,29350,3578,28276,28276,1854,308,42,42,308,7786
386,2012,book-part,63,63,0,1,0,0,0,0,0,28,11,28,28,28,7,63,63,7,0,0,0,0,44,1,0,0,0,0,0,28,11,28,28,28,7,63,63,7,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2012,book-series,188,188,0,6,0,0,0,0,0,13,2,13,13,13,90,188,188,2,185,185,185,185,185,6,0,0,0,0,0,13,2,13,13,13,90,188,188,2,185,185,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2012,book-set,23,23,0,2,7,6,6,6,7,13,2,13,13,13,3,23,23,0,0,0,0,0,0,2,7,6,6,6,7,13,2,13,13,13,3,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2012,component,7531,7531,0,156,54,24,22,24,54,7529,2079,7531,7531,7529,196,7308,7308,35,1011,980,980,1011,1114,156,54,24,22,24,54,7529,2079,7531,7531,7529,196,7308,7308,35,1011,980,980,1011,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2012,dataset,76044,75246,798,1748,18511,16983,16649,17017,18511,50186,9043,50335,50335,50186,1975,75577,75577,321,539,335,335,539,69548,1596,18510,16982,16648,17016,18510,49399,8985,49548,49548,49399,1952,74863,74863,318,539,335,335,539,69532,152,1,1,1,1,1,787,58,787,787,787,23,714,714,3,0,0,0,0,16
391,2012,dissertation,313775,23853,289922,157347,9682,6606,6292,6641,9682,313775,9648,313775,313775,313775,30479,306796,306796,43525,57,27,27,57,28651,8025,813,666,661,667,813,23853,1475,23853,23853,23853,4098,23489,23489,4931,56,26,26,56,1405,149322,8869,5940,5631,5974,8869,289922,8173,289922,289922,289922,26381,283307,283307,38594,1,1,1,1,27246
392,2012,grant,726,726,0,166,0,0,0,0,0,0,0,0,0,0,0,725,725,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,725,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2012,journal,1089,929,160,237,198,133,127,134,198,327,112,327,327,327,214,1074,1074,76,1085,1083,1083,1085,1085,115,94,83,80,83,94,175,80,175,175,175,158,929,929,61,925,925,925,925,925,122,104,50,47,51,104,152,32,152,152,152,56,145,145,15,160,158,158,160,160
394,2012,journal-article,3705617,2800606,905011,2746331,2535536,2210015,2159801,2215752,2535536,3542131,1699191,3542660,3542579,3542131,1967553,3687573,3687573,1879225,3666506,3269303,3269306,3666506,3671631,2068933,1975234,1808985,1771630,1812673,1975234,2639377,1545519,2639845,2639825,2639377,1806780,2797757,2797757,1784564,2789236,2775162,2775162,2789236,2791809,677398,560302,401030,388171,403079,560302,902754,153672,902815,902754,902754,160773,889816,889816,94661,877270,494141,494144,877270,879822
395,2012,journal-issue,26604,26543,61,925,114,79,75,80,114,293,110,293,293,293,3404,26588,26588,47,26477,26476,26476,26477,26603,918,109,75,71,76,109,285,103,285,285,285,3398,26527,26527,40,26416,26416,26416,26416,26542,7,5,4,4,4,5,8,7,8,8,8,6,61,61,7,61,60,60,61,61
396,2012,journal-volume,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2012,monograph,18036,17743,293,5740,1548,1179,1079,1181,1548,15509,1824,15541,15541,15509,10424,18004,18004,744,1072,965,965,1072,1131,5674,1381,1057,960,1059,1381,15216,1677,15248,15248,15216,10192,17731,17731,691,1064,962,962,1064,1084,66,167,122,119,122,167,293,147,293,293,293,232,273,273,53,8,3,3,8,47
398,2012,other,24408,21390,3018,1871,4492,3446,3348,3453,4492,14281,3643,14321,14321,14281,4549,24386,24386,2915,7499,6489,6489,7499,19504,1515,2410,2061,2016,2063,2410,11612,3383,11652,11652,11612,4442,21388,21388,2858,6675,5728,5728,6675,18655,356,2082,1385,1332,1390,2082,2669,260,2669,2669,2669,107,2998,2998,57,824,761,761,824,849
399,2012,peer-review,121,121,0,43,48,46,46,46,48,49,43,49,49,49,13,121,121,0,41,41,41,41,41,43,48,46,46,46,48,49,43,49,49,49,13,121,121,0,41,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2012,posted-content,159485,19675,139810,143956,52815,47360,45777,47527,52815,159133,59196,159133,159133,159133,45082,156626,156626,55449,111322,11166,11166,111322,139270,18415,3398,3073,3015,3079,3398,19670,4958,19670,19670,19670,5228,19107,19107,6654,6927,1564,1564,6927,8154,125541,49417,44287,42762,44448,49417,139463,54238,139463,139463,139463,39854,137519,137519,48795,104395,9602,9602,104395,131116
401,2012,proceedings,4104,2318,1786,319,421,399,394,400,421,2004,246,2004,2004,2004,259,4066,4066,137,66,11,11,66,71,58,98,82,78,83,98,222,91,222,222,222,143,2318,2318,22,14,7,7,14,17,261,323,317,316,317,323,1782,155,1782,1782,1782,116,1748,1748,115,52,4,4,52,54
402,2012,proceedings-article,363859,295193,68666,286312,296217,273061,264715,273827,296217,354448,187247,354448,354448,354448,192165,363073,363073,217094,26466,22598,22598,26466,213642,255117,245720,230073,223081,230704,245720,285788,164273,285788,285788,285788,173528,295052,295052,196696,25440,22409,22409,25440,171186,31195,50497,42988,41634,43123,50497,68660,22974,68660,68660,68660,18637,68021,68021,20398,1026,189,189,1026,42456
403,2012,proceedings-series,73,73,0,7,3,1,0,1,3,16,6,16,16,16,16,73,73,3,0,0,0,0,0,7,3,1,0,1,3,16,6,16,16,16,16,73,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2012,reference-book,1726,1661,65,388,137,103,101,104,137,1664,259,1664,1664,1664,565,1723,1723,86,34,20,20,34,794,365,101,72,70,73,101,1599,209,1599,1599,1599,513,1661,1661,51,32,20,20,32,776,23,36,31,31,31,36,65,50,65,65,65,52,62,62,35,2,0,0,2,18
405,2012,reference-entry,120574,120570,4,8092,3146,2764,2697,2769,3146,46993,2915,46993,46993,46993,6036,120547,120547,13272,2198,1067,1067,2198,116197,8091,3145,2763,2696,2768,3145,46989,2914,46989,46989,46989,6035,120545,120545,13271,2198,1067,1067,2198,116195,1,1,1,1,1,1,4,1,4,4,4,1,2,2,1,0,0,0,0,2
406,2012,report,15569,13816,1753,9097,4289,3502,3445,3511,4289,14868,3744,14898,14898,14868,4440,15537,15537,3131,1367,177,177,1367,1373,8545,2755,2381,2348,2382,2755,13122,3342,13152,13152,13122,4221,13795,13795,2894,1189,173,173,1189,1194,552,1534,1121,1097,1129,1534,1746,402,1746,1746,1746,219,1742,1742,237,178,4,4,178,179
407,2012,report-series,741,706,35,509,392,377,371,377,392,593,166,593,593,593,449,736,736,224,730,723,723,730,741,474,360,345,339,345,360,558,161,558,558,558,427,705,705,218,695,695,695,695,706,35,32,32,32,32,32,35,5,35,35,35,22,31,31,6,35,28,28,35,35
408,2012,standard,3594,3592,2,5,0,0,0,0,0,9,7,12,12,9,268,3593,3593,1,2,0,0,2,2,3,0,0,0,0,0,7,5,10,10,7,266,3591,3591,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,0,0,2,2
409,2011,,3178171,102738,3075433,1258791,370517,244092,230975,244912,370517,3177435,376871,3177435,3177435,3177435,259172,2753314,2753314,347582,215,211,211,215,1918266,48251,39698,17197,16661,17253,39698,102157,14295,102157,102157,102157,15034,89841,89841,15598,34,33,33,34,78633,1210540,330819,226895,214314,227659,330819,3075278,362576,3075278,3075278,3075278,244138,2663473,2663473,331984,181,178,178,181,1839633
410,2011,book,129952,27486,102466,44877,10967,7935,7621,7979,10967,125852,15951,125944,125944,125852,50457,126328,126328,6176,5419,5062,5062,5419,10847,9624,4084,3373,3280,3403,4084,23386,5865,23478,23478,23386,17885,27451,27451,1862,5252,4980,4980,5252,8424,35253,6883,4562,4341,4576,6883,102466,10086,102466,102466,102466,32572,98877,98877,4314,167,82,82,167,2423
411,2011,book-chapter,666016,636641,29375,200239,150406,131349,127657,131732,150406,531425,115091,531835,531835,531425,140299,664680,664680,186414,105789,103550,103550,105789,532724,193578,143522,127143,123687,127505,143522,502050,107364,502460,502460,502050,136298,636287,636287,184565,105554,103498,103498,105554,525341,6661,6884,4206,3970,4227,6884,29375,7727,29375,29375,29375,4001,28393,28393,1849,235,52,52,235,7383
412,2011,book-part,45,45,0,1,1,1,1,1,1,6,1,6,6,6,3,45,45,2,0,0,0,0,43,1,1,1,1,1,1,6,1,6,6,6,3,45,45,2,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2011,book-series,141,141,0,16,1,0,0,0,1,8,1,8,8,8,30,138,138,0,141,141,141,141,141,16,1,0,0,0,1,8,1,8,8,8,30,138,138,0,141,141,141,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2011,component,6161,6161,0,150,74,42,42,42,74,6158,1547,6161,6161,6158,200,5983,5983,44,416,382,382,416,514,150,74,42,42,42,74,6158,1547,6161,6161,6158,200,5983,5983,44,416,382,382,416,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2011,dataset,60070,59010,1060,1498,17578,16331,16058,16351,17578,45270,7411,45366,45366,45270,1941,59326,59326,317,273,85,85,273,54433,1421,17578,16331,16058,16351,17578,44223,7378,44319,44319,44223,1930,58470,58470,314,273,85,85,273,54402,77,0,0,0,0,0,1047,33,1047,1047,1047,11,856,856,3,0,0,0,0,31
416,2011,dissertation,280810,25564,255246,142450,8484,5890,5300,5925,8484,280810,8138,280810,280810,280810,32238,274427,274427,38634,99,60,60,99,22729,8049,747,620,605,621,747,25564,1247,25564,25564,25564,4771,25275,25275,4481,99,60,60,99,1268,134401,7737,5270,4695,5304,7737,255246,6891,255246,255246,255246,27467,249152,249152,34153,0,0,0,0,21461
417,2011,grant,816,816,0,142,0,0,0,0,0,0,0,0,0,0,0,816,816,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,816,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2011,journal,609,508,101,164,109,92,91,92,109,206,98,206,206,206,188,597,597,63,609,608,608,609,609,74,54,45,44,45,54,108,52,108,108,108,123,508,508,43,508,508,508,508,508,90,55,47,47,47,55,98,46,98,98,98,65,89,89,20,101,100,100,101,101
419,2011,journal-article,3583352,2595600,987752,2667021,2462392,2118121,2066776,2124428,2462392,3418900,1543515,3419358,3419334,3418900,1860129,3563859,3563859,1767688,3544681,3075951,3075960,3544681,3553680,1900528,1819694,1662353,1625530,1666213,1819694,2432945,1398271,2433396,2433379,2432945,1693335,2592502,2592502,1682492,2581900,2566870,2566870,2581900,2588815,766493,642698,455768,441246,458215,642698,985955,145244,985962,985955,985955,166794,971357,971357,85196,962781,509081,509090,962781,964865
420,2011,journal-issue,24141,24103,38,996,80,58,57,58,80,277,113,277,277,277,3340,24136,24136,41,24045,24044,24044,24045,24140,991,77,57,56,57,77,271,108,271,271,271,3338,24099,24099,38,24007,24007,24007,24007,24102,5,3,1,1,1,3,6,5,6,6,6,2,37,37,3,38,37,37,38,38
421,2011,journal-volume,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2011,monograph,14886,14632,254,5018,1420,1093,987,1095,1420,13190,1586,13212,13212,13190,9393,14855,14855,611,1115,999,999,1115,1293,4966,1276,1003,898,1005,1276,12936,1475,12958,12958,12936,9202,14623,14623,579,1099,991,991,1099,1247,52,144,90,89,90,144,254,111,254,254,254,191,232,232,32,16,8,8,16,46
423,2011,other,18843,16234,2609,2779,3866,2897,2793,2926,3866,11944,3083,11968,11968,11944,3803,18809,18809,2469,5301,4058,4058,5301,16054,2493,1960,1607,1556,1610,1960,9682,2868,9706,9706,9682,3733,16231,16231,2424,4701,3524,3524,4701,15437,286,1906,1290,1237,1316,1906,2262,215,2262,2262,2262,70,2578,2578,45,600,534,534,600,617
424,2011,posted-content,151496,16261,135235,135252,50843,45374,43786,45538,50843,151272,56264,151273,151272,151272,44250,149057,149057,50501,106060,9517,9517,106060,134254,15192,3034,2723,2687,2731,3034,16256,4154,16256,16256,16256,4581,15987,15987,5641,6255,1630,1630,6255,7484,120060,47809,42651,41099,42807,47809,135016,52110,135017,135016,135016,39669,133070,133070,44860,99805,7887,7887,99805,126770
425,2011,proceedings,4637,2243,2394,462,598,565,563,565,598,2627,334,2627,2627,2627,301,4595,4595,159,100,35,35,100,103,52,112,89,87,89,112,238,93,238,238,238,132,2243,2243,15,21,14,14,21,24,410,486,476,476,476,486,2389,241,2389,2389,2389,169,2352,2352,144,79,21,21,79,79
426,2011,proceedings-article,379422,309242,70180,297617,310517,286801,278715,287614,310517,369603,180694,369603,369603,369603,195481,378636,378636,236593,24665,21181,21181,24665,222321,268231,263036,245996,238981,246666,263036,299424,157322,299424,299424,299424,176748,309127,309127,214428,23959,21024,21024,23959,176250,29386,47481,40805,39734,40948,47481,70179,23372,70179,70179,70179,18733,69509,69509,22165,706,157,157,706,46071
427,2011,proceedings-series,44,37,7,13,11,4,4,4,11,20,6,20,20,20,18,44,44,7,1,1,1,1,8,6,4,2,2,2,4,13,3,13,13,13,11,37,37,2,1,1,1,1,1,7,7,2,2,2,7,7,3,7,7,7,7,7,7,5,0,0,0,0,7
428,2011,reference-book,101955,101933,22,354,101,74,72,74,101,1741,196,1741,1741,1741,859,101942,101942,69,67,42,42,67,95720,335,100,74,72,74,100,1719,185,1719,1719,1719,838,101922,101922,55,55,30,30,55,95703,19,1,0,0,0,1,22,11,22,22,22,21,20,20,14,12,12,12,12,17
429,2011,reference-entry,140830,140830,0,5441,3321,3041,2977,3054,3321,16680,1970,16681,16680,16680,3746,140811,140811,6013,1262,938,938,1262,134182,5441,3321,3041,2977,3054,3321,16680,1970,16681,16680,16680,3746,140811,140811,6013,1262,938,938,1262,134182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
